"";"SHP";"VUOSI";"IKARYHMA";"SUKUP";"DIAGNOOSI";"N";"VAESTO"
"16656";"Pirkanmaan SHP";"2021";"0-12";"2";8;NA;34230
"16657";"Pirkanmaan SHP";"2021";"13-17";"1";1;1;14954
"16658";"Pirkanmaan SHP";"2021";"13-17";"1";2;NA;14954
"16659";"Pirkanmaan SHP";"2021";"13-17";"1";3;1;14954
"16660";"Pirkanmaan SHP";"2021";"13-17";"1";4;6;14954
"16661";"Pirkanmaan SHP";"2021";"13-17";"1";5;NA;14954
"16662";"Pirkanmaan SHP";"2021";"13-17";"1";6;1;14954
"16663";"Pirkanmaan SHP";"2021";"13-17";"1";7;14;14954
"16664";"Pirkanmaan SHP";"2021";"13-17";"1";8;NA;14954
"16665";"Pirkanmaan SHP";"2021";"13-17";"2";1;1;14782
"16666";"Pirkanmaan SHP";"2021";"13-17";"2";2;NA;14782
"16667";"Pirkanmaan SHP";"2021";"13-17";"2";3;NA;14782
"16668";"Pirkanmaan SHP";"2021";"13-17";"2";4;8;14782
"16669";"Pirkanmaan SHP";"2021";"13-17";"2";5;NA;14782
"16670";"Pirkanmaan SHP";"2021";"13-17";"2";6;1;14782
"16671";"Pirkanmaan SHP";"2021";"13-17";"2";7;28;14782
"16672";"Pirkanmaan SHP";"2021";"13-17";"2";8;NA;14782
"16673";"Pirkanmaan SHP";"2021";"18-24";"1";1;30;23045
"16674";"Pirkanmaan SHP";"2021";"18-24";"1";2;4;23045
"16675";"Pirkanmaan SHP";"2021";"18-24";"1";3;8;23045
"16676";"Pirkanmaan SHP";"2021";"18-24";"1";4;41;23045
"16677";"Pirkanmaan SHP";"2021";"18-24";"1";5;1;23045
"16678";"Pirkanmaan SHP";"2021";"18-24";"1";6;7;23045
"16679";"Pirkanmaan SHP";"2021";"18-24";"1";7;107;23045
"16680";"Pirkanmaan SHP";"2021";"18-24";"1";8;1;23045
"16681";"Pirkanmaan SHP";"2021";"18-24";"2";1;25;22501
"16682";"Pirkanmaan SHP";"2021";"18-24";"2";2;12;22501
"16683";"Pirkanmaan SHP";"2021";"18-24";"2";3;1;22501
"16684";"Pirkanmaan SHP";"2021";"18-24";"2";4;43;22501
"16685";"Pirkanmaan SHP";"2021";"18-24";"2";5;1;22501
"16686";"Pirkanmaan SHP";"2021";"18-24";"2";6;13;22501
"16687";"Pirkanmaan SHP";"2021";"18-24";"2";7;127;22501
"16688";"Pirkanmaan SHP";"2021";"18-24";"2";8;1;22501
"16689";"Pirkanmaan SHP";"2021";"25-34";"1";1;236;38182
"16690";"Pirkanmaan SHP";"2021";"25-34";"1";2;39;38182
"16691";"Pirkanmaan SHP";"2021";"25-34";"1";3;33;38182
"16692";"Pirkanmaan SHP";"2021";"25-34";"1";4;98;38182
"16693";"Pirkanmaan SHP";"2021";"25-34";"1";5;17;38182
"16694";"Pirkanmaan SHP";"2021";"25-34";"1";6;11;38182
"16695";"Pirkanmaan SHP";"2021";"25-34";"1";7;257;38182
"16696";"Pirkanmaan SHP";"2021";"25-34";"1";8;8;38182
"16697";"Pirkanmaan SHP";"2021";"25-34";"2";1;120;35557
"16698";"Pirkanmaan SHP";"2021";"25-34";"2";2;38;35557
"16699";"Pirkanmaan SHP";"2021";"25-34";"2";3;26;35557
"16700";"Pirkanmaan SHP";"2021";"25-34";"2";4;67;35557
"16701";"Pirkanmaan SHP";"2021";"25-34";"2";5;19;35557
"16702";"Pirkanmaan SHP";"2021";"25-34";"2";6;17;35557
"16703";"Pirkanmaan SHP";"2021";"25-34";"2";7;209;35557
"16704";"Pirkanmaan SHP";"2021";"25-34";"2";8;6;35557
"16705";"Pirkanmaan SHP";"2021";"35-44";"1";1;303;36599
"16706";"Pirkanmaan SHP";"2021";"35-44";"1";2;67;36599
"16707";"Pirkanmaan SHP";"2021";"35-44";"1";3;60;36599
"16708";"Pirkanmaan SHP";"2021";"35-44";"1";4;95;36599
"16709";"Pirkanmaan SHP";"2021";"35-44";"1";5;24;36599
"16710";"Pirkanmaan SHP";"2021";"35-44";"1";6;7;36599
"16711";"Pirkanmaan SHP";"2021";"35-44";"1";7;134;36599
"16712";"Pirkanmaan SHP";"2021";"35-44";"1";8;4;36599
"16713";"Pirkanmaan SHP";"2021";"35-44";"2";1;154;34564
"16714";"Pirkanmaan SHP";"2021";"35-44";"2";2;59;34564
"16715";"Pirkanmaan SHP";"2021";"35-44";"2";3;47;34564
"16716";"Pirkanmaan SHP";"2021";"35-44";"2";4;87;34564
"16717";"Pirkanmaan SHP";"2021";"35-44";"2";5;17;34564
"16718";"Pirkanmaan SHP";"2021";"35-44";"2";6;12;34564
"16719";"Pirkanmaan SHP";"2021";"35-44";"2";7;93;34564
"16720";"Pirkanmaan SHP";"2021";"35-44";"2";8;4;34564
"16721";"Pirkanmaan SHP";"2021";"45-54";"1";1;290;32765
"16722";"Pirkanmaan SHP";"2021";"45-54";"1";2;40;32765
"16723";"Pirkanmaan SHP";"2021";"45-54";"1";3;78;32765
"16724";"Pirkanmaan SHP";"2021";"45-54";"1";4;77;32765
"16725";"Pirkanmaan SHP";"2021";"45-54";"1";5;24;32765
"16726";"Pirkanmaan SHP";"2021";"45-54";"1";6;7;32765
"16727";"Pirkanmaan SHP";"2021";"45-54";"1";7;69;32765
"16728";"Pirkanmaan SHP";"2021";"45-54";"1";8;3;32765
"16729";"Pirkanmaan SHP";"2021";"45-54";"2";1;214;31515
"16730";"Pirkanmaan SHP";"2021";"45-54";"2";2;63;31515
"16731";"Pirkanmaan SHP";"2021";"45-54";"2";3;75;31515
"16732";"Pirkanmaan SHP";"2021";"45-54";"2";4;67;31515
"16733";"Pirkanmaan SHP";"2021";"45-54";"2";5;14;31515
"16734";"Pirkanmaan SHP";"2021";"45-54";"2";6;4;31515
"16735";"Pirkanmaan SHP";"2021";"45-54";"2";7;74;31515
"16736";"Pirkanmaan SHP";"2021";"45-54";"2";8;2;31515
"16737";"Pirkanmaan SHP";"2021";"55-64";"1";1;292;33161
"16738";"Pirkanmaan SHP";"2021";"55-64";"1";2;30;33161
"16739";"Pirkanmaan SHP";"2021";"55-64";"1";3;56;33161
"16740";"Pirkanmaan SHP";"2021";"55-64";"1";4;33;33161
"16741";"Pirkanmaan SHP";"2021";"55-64";"1";5;14;33161
"16742";"Pirkanmaan SHP";"2021";"55-64";"1";6;2;33161
"16743";"Pirkanmaan SHP";"2021";"55-64";"1";7;41;33161
"16744";"Pirkanmaan SHP";"2021";"55-64";"1";8;8;33161
"16745";"Pirkanmaan SHP";"2021";"55-64";"2";1;256;33612
"16746";"Pirkanmaan SHP";"2021";"55-64";"2";2;62;33612
"16747";"Pirkanmaan SHP";"2021";"55-64";"2";3;93;33612
"16748";"Pirkanmaan SHP";"2021";"55-64";"2";4;52;33612
"16749";"Pirkanmaan SHP";"2021";"55-64";"2";5;9;33612
"16750";"Pirkanmaan SHP";"2021";"55-64";"2";6;3;33612
"16751";"Pirkanmaan SHP";"2021";"55-64";"2";7;41;33612
"16752";"Pirkanmaan SHP";"2021";"55-64";"2";8;11;33612
"16753";"Pirkanmaan SHP";"2021";"65-74";"1";1;238;31312
"16754";"Pirkanmaan SHP";"2021";"65-74";"1";2;27;31312
"16755";"Pirkanmaan SHP";"2021";"65-74";"1";3;60;31312
"16756";"Pirkanmaan SHP";"2021";"65-74";"1";4;15;31312
"16757";"Pirkanmaan SHP";"2021";"65-74";"1";5;8;31312
"16758";"Pirkanmaan SHP";"2021";"65-74";"1";6;1;31312
"16759";"Pirkanmaan SHP";"2021";"65-74";"1";7;26;31312
"16760";"Pirkanmaan SHP";"2021";"65-74";"1";8;13;31312
"16761";"Pirkanmaan SHP";"2021";"65-74";"2";1;284;35277
"16762";"Pirkanmaan SHP";"2021";"65-74";"2";2;46;35277
"16763";"Pirkanmaan SHP";"2021";"65-74";"2";3;158;35277
"16764";"Pirkanmaan SHP";"2021";"65-74";"2";4;39;35277
"16765";"Pirkanmaan SHP";"2021";"65-74";"2";5;13;35277
"16766";"Pirkanmaan SHP";"2021";"65-74";"2";6;8;35277
"16767";"Pirkanmaan SHP";"2021";"65-74";"2";7;30;35277
"16768";"Pirkanmaan SHP";"2021";"65-74";"2";8;4;35277
"16769";"Pirkanmaan SHP";"2021";"75-84";"1";1;61;17607
"16770";"Pirkanmaan SHP";"2021";"75-84";"1";2;8;17607
"16771";"Pirkanmaan SHP";"2021";"75-84";"1";3;38;17607
"16772";"Pirkanmaan SHP";"2021";"75-84";"1";4;9;17607
"16773";"Pirkanmaan SHP";"2021";"75-84";"1";5;NA;17607
"16774";"Pirkanmaan SHP";"2021";"75-84";"1";6;NA;17607
"16775";"Pirkanmaan SHP";"2021";"75-84";"1";7;9;17607
"16776";"Pirkanmaan SHP";"2021";"75-84";"1";8;NA;17607
"16777";"Pirkanmaan SHP";"2021";"75-84";"2";1;158;23315
"16778";"Pirkanmaan SHP";"2021";"75-84";"2";2;15;23315
"16779";"Pirkanmaan SHP";"2021";"75-84";"2";3;154;23315
"16780";"Pirkanmaan SHP";"2021";"75-84";"2";4;18;23315
"16781";"Pirkanmaan SHP";"2021";"75-84";"2";5;1;23315
"16782";"Pirkanmaan SHP";"2021";"75-84";"2";6;NA;23315
"16783";"Pirkanmaan SHP";"2021";"75-84";"2";7;18;23315
"16784";"Pirkanmaan SHP";"2021";"75-84";"2";8;2;23315
"16785";"Pirkanmaan SHP";"2021";"85+";"1";1;2;5011
"16786";"Pirkanmaan SHP";"2021";"85+";"1";2;NA;5011
"16787";"Pirkanmaan SHP";"2021";"85+";"1";3;13;5011
"16788";"Pirkanmaan SHP";"2021";"85+";"1";4;1;5011
"16789";"Pirkanmaan SHP";"2021";"85+";"1";5;NA;5011
"16790";"Pirkanmaan SHP";"2021";"85+";"1";6;NA;5011
"16791";"Pirkanmaan SHP";"2021";"85+";"1";7;2;5011
"16792";"Pirkanmaan SHP";"2021";"85+";"1";8;NA;5011
"16793";"Pirkanmaan SHP";"2021";"85+";"2";1;34;10674
"16794";"Pirkanmaan SHP";"2021";"85+";"2";2;NA;10674
"16795";"Pirkanmaan SHP";"2021";"85+";"2";3;99;10674
"16796";"Pirkanmaan SHP";"2021";"85+";"2";4;NA;10674
"16797";"Pirkanmaan SHP";"2021";"85+";"2";5;NA;10674
"16798";"Pirkanmaan SHP";"2021";"85+";"2";6;1;10674
"16799";"Pirkanmaan SHP";"2021";"85+";"2";7;5;10674
"16800";"Pirkanmaan SHP";"2021";"85+";"2";8;1;10674
"16801";"Pohjois-Karjalan SHP";"2015";"0-12";"1";1;NA;10558
"16802";"Pohjois-Karjalan SHP";"2015";"0-12";"1";2;NA;10558
"16803";"Pohjois-Karjalan SHP";"2015";"0-12";"1";3;NA;10558
"16804";"Pohjois-Karjalan SHP";"2015";"0-12";"1";4;NA;10558
"16805";"Pohjois-Karjalan SHP";"2015";"0-12";"1";5;NA;10558
"16806";"Pohjois-Karjalan SHP";"2015";"0-12";"1";6;NA;10558
"16807";"Pohjois-Karjalan SHP";"2015";"0-12";"1";7;4;10558
"16808";"Pohjois-Karjalan SHP";"2015";"0-12";"1";8;NA;10558
"16809";"Pohjois-Karjalan SHP";"2015";"0-12";"2";1;NA;10488
"16810";"Pohjois-Karjalan SHP";"2015";"0-12";"2";2;NA;10488
"16811";"Pohjois-Karjalan SHP";"2015";"0-12";"2";3;NA;10488
"16812";"Pohjois-Karjalan SHP";"2015";"0-12";"2";4;1;10488
"16813";"Pohjois-Karjalan SHP";"2015";"0-12";"2";5;NA;10488
"16814";"Pohjois-Karjalan SHP";"2015";"0-12";"2";6;NA;10488
"16815";"Pohjois-Karjalan SHP";"2015";"0-12";"2";7;2;10488
"16816";"Pohjois-Karjalan SHP";"2015";"0-12";"2";8;NA;10488
"16817";"Pohjois-Karjalan SHP";"2015";"13-17";"1";1;3;4481
"16818";"Pohjois-Karjalan SHP";"2015";"13-17";"1";2;NA;4481
"16819";"Pohjois-Karjalan SHP";"2015";"13-17";"1";3;NA;4481
"16820";"Pohjois-Karjalan SHP";"2015";"13-17";"1";4;2;4481
"16821";"Pohjois-Karjalan SHP";"2015";"13-17";"1";5;NA;4481
"16822";"Pohjois-Karjalan SHP";"2015";"13-17";"1";6;NA;4481
"16823";"Pohjois-Karjalan SHP";"2015";"13-17";"1";7;7;4481
"16824";"Pohjois-Karjalan SHP";"2015";"13-17";"1";8;NA;4481
"16825";"Pohjois-Karjalan SHP";"2015";"13-17";"2";1;3;4236
"16826";"Pohjois-Karjalan SHP";"2015";"13-17";"2";2;2;4236
"16827";"Pohjois-Karjalan SHP";"2015";"13-17";"2";3;NA;4236
"16828";"Pohjois-Karjalan SHP";"2015";"13-17";"2";4;4;4236
"16829";"Pohjois-Karjalan SHP";"2015";"13-17";"2";5;NA;4236
"16830";"Pohjois-Karjalan SHP";"2015";"13-17";"2";6;2;4236
"16831";"Pohjois-Karjalan SHP";"2015";"13-17";"2";7;14;4236
"16832";"Pohjois-Karjalan SHP";"2015";"13-17";"2";8;NA;4236
"16833";"Pohjois-Karjalan SHP";"2015";"18-24";"1";1;20;7381
"16834";"Pohjois-Karjalan SHP";"2015";"18-24";"1";2;10;7381
"16835";"Pohjois-Karjalan SHP";"2015";"18-24";"1";3;2;7381
"16836";"Pohjois-Karjalan SHP";"2015";"18-24";"1";4;10;7381
"16837";"Pohjois-Karjalan SHP";"2015";"18-24";"1";5;3;7381
"16838";"Pohjois-Karjalan SHP";"2015";"18-24";"1";6;4;7381
"16839";"Pohjois-Karjalan SHP";"2015";"18-24";"1";7;39;7381
"16840";"Pohjois-Karjalan SHP";"2015";"18-24";"1";8;2;7381
"16841";"Pohjois-Karjalan SHP";"2015";"18-24";"2";1;12;6968
"16842";"Pohjois-Karjalan SHP";"2015";"18-24";"2";2;7;6968
"16843";"Pohjois-Karjalan SHP";"2015";"18-24";"2";3;1;6968
"16844";"Pohjois-Karjalan SHP";"2015";"18-24";"2";4;3;6968
"16845";"Pohjois-Karjalan SHP";"2015";"18-24";"2";5;3;6968
"16846";"Pohjois-Karjalan SHP";"2015";"18-24";"2";6;3;6968
"16847";"Pohjois-Karjalan SHP";"2015";"18-24";"2";7;32;6968
"16848";"Pohjois-Karjalan SHP";"2015";"18-24";"2";8;NA;6968
"16849";"Pohjois-Karjalan SHP";"2015";"25-34";"1";1;89;10106
"16850";"Pohjois-Karjalan SHP";"2015";"25-34";"1";2;13;10106
"16851";"Pohjois-Karjalan SHP";"2015";"25-34";"1";3;14;10106
"16852";"Pohjois-Karjalan SHP";"2015";"25-34";"1";4;15;10106
"16853";"Pohjois-Karjalan SHP";"2015";"25-34";"1";5;8;10106
"16854";"Pohjois-Karjalan SHP";"2015";"25-34";"1";6;2;10106
"16855";"Pohjois-Karjalan SHP";"2015";"25-34";"1";7;63;10106
"16856";"Pohjois-Karjalan SHP";"2015";"25-34";"1";8;1;10106
"16857";"Pohjois-Karjalan SHP";"2015";"25-34";"2";1;50;8847
"16858";"Pohjois-Karjalan SHP";"2015";"25-34";"2";2;23;8847
"16859";"Pohjois-Karjalan SHP";"2015";"25-34";"2";3;3;8847
"16860";"Pohjois-Karjalan SHP";"2015";"25-34";"2";4;11;8847
"16861";"Pohjois-Karjalan SHP";"2015";"25-34";"2";5;6;8847
"16862";"Pohjois-Karjalan SHP";"2015";"25-34";"2";6;1;8847
"16863";"Pohjois-Karjalan SHP";"2015";"25-34";"2";7;42;8847
"16864";"Pohjois-Karjalan SHP";"2015";"25-34";"2";8;5;8847
"16865";"Pohjois-Karjalan SHP";"2015";"35-44";"1";1;117;8544
"16866";"Pohjois-Karjalan SHP";"2015";"35-44";"1";2;20;8544
"16867";"Pohjois-Karjalan SHP";"2015";"35-44";"1";3;14;8544
"16868";"Pohjois-Karjalan SHP";"2015";"35-44";"1";4;18;8544
"16869";"Pohjois-Karjalan SHP";"2015";"35-44";"1";5;3;8544
"16870";"Pohjois-Karjalan SHP";"2015";"35-44";"1";6;1;8544
"16871";"Pohjois-Karjalan SHP";"2015";"35-44";"1";7;34;8544
"16872";"Pohjois-Karjalan SHP";"2015";"35-44";"1";8;3;8544
"16873";"Pohjois-Karjalan SHP";"2015";"35-44";"2";1;51;8112
"16874";"Pohjois-Karjalan SHP";"2015";"35-44";"2";2;14;8112
"16875";"Pohjois-Karjalan SHP";"2015";"35-44";"2";3;4;8112
"16876";"Pohjois-Karjalan SHP";"2015";"35-44";"2";4;11;8112
"16877";"Pohjois-Karjalan SHP";"2015";"35-44";"2";5;2;8112
"16878";"Pohjois-Karjalan SHP";"2015";"35-44";"2";6;1;8112
"16879";"Pohjois-Karjalan SHP";"2015";"35-44";"2";7;21;8112
"16880";"Pohjois-Karjalan SHP";"2015";"35-44";"2";8;1;8112
"16881";"Pohjois-Karjalan SHP";"2015";"45-54";"1";1;174;10729
"16882";"Pohjois-Karjalan SHP";"2015";"45-54";"1";2;18;10729
"16883";"Pohjois-Karjalan SHP";"2015";"45-54";"1";3;17;10729
"16884";"Pohjois-Karjalan SHP";"2015";"45-54";"1";4;11;10729
"16885";"Pohjois-Karjalan SHP";"2015";"45-54";"1";5;3;10729
"16886";"Pohjois-Karjalan SHP";"2015";"45-54";"1";6;1;10729
"16887";"Pohjois-Karjalan SHP";"2015";"45-54";"1";7;30;10729
"16888";"Pohjois-Karjalan SHP";"2015";"45-54";"1";8;7;10729
"16889";"Pohjois-Karjalan SHP";"2015";"45-54";"2";1;120;10508
"16890";"Pohjois-Karjalan SHP";"2015";"45-54";"2";2;30;10508
"16891";"Pohjois-Karjalan SHP";"2015";"45-54";"2";3;19;10508
"16892";"Pohjois-Karjalan SHP";"2015";"45-54";"2";4;13;10508
"16893";"Pohjois-Karjalan SHP";"2015";"45-54";"2";5;2;10508
"16894";"Pohjois-Karjalan SHP";"2015";"45-54";"2";6;1;10508
"16895";"Pohjois-Karjalan SHP";"2015";"45-54";"2";7;27;10508
"16896";"Pohjois-Karjalan SHP";"2015";"45-54";"2";8;6;10508
"16897";"Pohjois-Karjalan SHP";"2015";"55-64";"1";1;211;14082
"16898";"Pohjois-Karjalan SHP";"2015";"55-64";"1";2;19;14082
"16899";"Pohjois-Karjalan SHP";"2015";"55-64";"1";3;22;14082
"16900";"Pohjois-Karjalan SHP";"2015";"55-64";"1";4;5;14082
"16901";"Pohjois-Karjalan SHP";"2015";"55-64";"1";5;4;14082
"16902";"Pohjois-Karjalan SHP";"2015";"55-64";"1";6;NA;14082
"16903";"Pohjois-Karjalan SHP";"2015";"55-64";"1";7;36;14082
"16904";"Pohjois-Karjalan SHP";"2015";"55-64";"1";8;7;14082
"16905";"Pohjois-Karjalan SHP";"2015";"55-64";"2";1;174;13344
"16906";"Pohjois-Karjalan SHP";"2015";"55-64";"2";2;41;13344
"16907";"Pohjois-Karjalan SHP";"2015";"55-64";"2";3;36;13344
"16908";"Pohjois-Karjalan SHP";"2015";"55-64";"2";4;9;13344
"16909";"Pohjois-Karjalan SHP";"2015";"55-64";"2";5;3;13344
"16910";"Pohjois-Karjalan SHP";"2015";"55-64";"2";6;3;13344
"16911";"Pohjois-Karjalan SHP";"2015";"55-64";"2";7;32;13344
"16912";"Pohjois-Karjalan SHP";"2015";"55-64";"2";8;8;13344
"16913";"Pohjois-Karjalan SHP";"2015";"65-74";"1";1;156;11137
"16914";"Pohjois-Karjalan SHP";"2015";"65-74";"1";2;13;11137
"16915";"Pohjois-Karjalan SHP";"2015";"65-74";"1";3;25;11137
"16916";"Pohjois-Karjalan SHP";"2015";"65-74";"1";4;5;11137
"16917";"Pohjois-Karjalan SHP";"2015";"65-74";"1";5;NA;11137
"16918";"Pohjois-Karjalan SHP";"2015";"65-74";"1";6;NA;11137
"16919";"Pohjois-Karjalan SHP";"2015";"65-74";"1";7;17;11137
"16920";"Pohjois-Karjalan SHP";"2015";"65-74";"1";8;6;11137
"16921";"Pohjois-Karjalan SHP";"2015";"65-74";"2";1;145;11207
"16922";"Pohjois-Karjalan SHP";"2015";"65-74";"2";2;36;11207
"16923";"Pohjois-Karjalan SHP";"2015";"65-74";"2";3;58;11207
"16924";"Pohjois-Karjalan SHP";"2015";"65-74";"2";4;13;11207
"16925";"Pohjois-Karjalan SHP";"2015";"65-74";"2";5;1;11207
"16926";"Pohjois-Karjalan SHP";"2015";"65-74";"2";6;NA;11207
"16927";"Pohjois-Karjalan SHP";"2015";"65-74";"2";7;26;11207
"16928";"Pohjois-Karjalan SHP";"2015";"65-74";"2";8;4;11207
"16929";"Pohjois-Karjalan SHP";"2015";"75-84";"1";1;35;5266
"16930";"Pohjois-Karjalan SHP";"2015";"75-84";"1";2;4;5266
"16931";"Pohjois-Karjalan SHP";"2015";"75-84";"1";3;12;5266
"16932";"Pohjois-Karjalan SHP";"2015";"75-84";"1";4;1;5266
"16933";"Pohjois-Karjalan SHP";"2015";"75-84";"1";5;NA;5266
"16934";"Pohjois-Karjalan SHP";"2015";"75-84";"1";6;2;5266
"16935";"Pohjois-Karjalan SHP";"2015";"75-84";"1";7;10;5266
"16936";"Pohjois-Karjalan SHP";"2015";"75-84";"1";8;2;5266
"16937";"Pohjois-Karjalan SHP";"2015";"75-84";"2";1;61;7205
"16938";"Pohjois-Karjalan SHP";"2015";"75-84";"2";2;12;7205
"16939";"Pohjois-Karjalan SHP";"2015";"75-84";"2";3;43;7205
"16940";"Pohjois-Karjalan SHP";"2015";"75-84";"2";4;5;7205
"16941";"Pohjois-Karjalan SHP";"2015";"75-84";"2";5;NA;7205
"16942";"Pohjois-Karjalan SHP";"2015";"75-84";"2";6;1;7205
"16943";"Pohjois-Karjalan SHP";"2015";"75-84";"2";7;19;7205
"16944";"Pohjois-Karjalan SHP";"2015";"75-84";"2";8;4;7205
"16945";"Pohjois-Karjalan SHP";"2015";"85+";"1";1;6;1477
"16946";"Pohjois-Karjalan SHP";"2015";"85+";"1";2;1;1477
"16947";"Pohjois-Karjalan SHP";"2015";"85+";"1";3;5;1477
"16948";"Pohjois-Karjalan SHP";"2015";"85+";"1";4;NA;1477
"16949";"Pohjois-Karjalan SHP";"2015";"85+";"1";5;NA;1477
"16950";"Pohjois-Karjalan SHP";"2015";"85+";"1";6;NA;1477
"16951";"Pohjois-Karjalan SHP";"2015";"85+";"1";7;5;1477
"16952";"Pohjois-Karjalan SHP";"2015";"85+";"1";8;1;1477
"16953";"Pohjois-Karjalan SHP";"2015";"85+";"2";1;20;3653
"16954";"Pohjois-Karjalan SHP";"2015";"85+";"2";2;NA;3653
"16955";"Pohjois-Karjalan SHP";"2015";"85+";"2";3;19;3653
"16956";"Pohjois-Karjalan SHP";"2015";"85+";"2";4;NA;3653
"16957";"Pohjois-Karjalan SHP";"2015";"85+";"2";5;NA;3653
"16958";"Pohjois-Karjalan SHP";"2015";"85+";"2";6;2;3653
"16959";"Pohjois-Karjalan SHP";"2015";"85+";"2";7;9;3653
"16960";"Pohjois-Karjalan SHP";"2015";"85+";"2";8;1;3653
"16961";"Pohjois-Karjalan SHP";"2016";"0-12";"1";1;NA;10414
"16962";"Pohjois-Karjalan SHP";"2016";"0-12";"1";2;NA;10414
"16963";"Pohjois-Karjalan SHP";"2016";"0-12";"1";3;NA;10414
"16964";"Pohjois-Karjalan SHP";"2016";"0-12";"1";4;NA;10414
"16965";"Pohjois-Karjalan SHP";"2016";"0-12";"1";5;NA;10414
"16966";"Pohjois-Karjalan SHP";"2016";"0-12";"1";6;NA;10414
"16967";"Pohjois-Karjalan SHP";"2016";"0-12";"1";7;4;10414
"16968";"Pohjois-Karjalan SHP";"2016";"0-12";"1";8;NA;10414
"16969";"Pohjois-Karjalan SHP";"2016";"0-12";"2";1;NA;10381
"16970";"Pohjois-Karjalan SHP";"2016";"0-12";"2";2;NA;10381
"16971";"Pohjois-Karjalan SHP";"2016";"0-12";"2";3;NA;10381
"16972";"Pohjois-Karjalan SHP";"2016";"0-12";"2";4;1;10381
"16973";"Pohjois-Karjalan SHP";"2016";"0-12";"2";5;NA;10381
"16974";"Pohjois-Karjalan SHP";"2016";"0-12";"2";6;NA;10381
"16975";"Pohjois-Karjalan SHP";"2016";"0-12";"2";7;1;10381
"16976";"Pohjois-Karjalan SHP";"2016";"0-12";"2";8;NA;10381
"16977";"Pohjois-Karjalan SHP";"2016";"13-17";"1";1;2;4435
"16978";"Pohjois-Karjalan SHP";"2016";"13-17";"1";2;NA;4435
"16979";"Pohjois-Karjalan SHP";"2016";"13-17";"1";3;NA;4435
"16980";"Pohjois-Karjalan SHP";"2016";"13-17";"1";4;2;4435
"16981";"Pohjois-Karjalan SHP";"2016";"13-17";"1";5;NA;4435
"16982";"Pohjois-Karjalan SHP";"2016";"13-17";"1";6;1;4435
"16983";"Pohjois-Karjalan SHP";"2016";"13-17";"1";7;8;4435
"16984";"Pohjois-Karjalan SHP";"2016";"13-17";"1";8;NA;4435
"16985";"Pohjois-Karjalan SHP";"2016";"13-17";"2";1;NA;4171
"16986";"Pohjois-Karjalan SHP";"2016";"13-17";"2";2;NA;4171
"16987";"Pohjois-Karjalan SHP";"2016";"13-17";"2";3;NA;4171
"16988";"Pohjois-Karjalan SHP";"2016";"13-17";"2";4;2;4171
"16989";"Pohjois-Karjalan SHP";"2016";"13-17";"2";5;NA;4171
"16990";"Pohjois-Karjalan SHP";"2016";"13-17";"2";6;4;4171
"16991";"Pohjois-Karjalan SHP";"2016";"13-17";"2";7;13;4171
"16992";"Pohjois-Karjalan SHP";"2016";"13-17";"2";8;1;4171
"16993";"Pohjois-Karjalan SHP";"2016";"18-24";"1";1;16;7236
"16994";"Pohjois-Karjalan SHP";"2016";"18-24";"1";2;8;7236
"16995";"Pohjois-Karjalan SHP";"2016";"18-24";"1";3;2;7236
"16996";"Pohjois-Karjalan SHP";"2016";"18-24";"1";4;12;7236
"16997";"Pohjois-Karjalan SHP";"2016";"18-24";"1";5;4;7236
"16998";"Pohjois-Karjalan SHP";"2016";"18-24";"1";6;4;7236
"16999";"Pohjois-Karjalan SHP";"2016";"18-24";"1";7;39;7236
"17000";"Pohjois-Karjalan SHP";"2016";"18-24";"1";8;1;7236
"17001";"Pohjois-Karjalan SHP";"2016";"18-24";"2";1;13;6798
"17002";"Pohjois-Karjalan SHP";"2016";"18-24";"2";2;10;6798
"17003";"Pohjois-Karjalan SHP";"2016";"18-24";"2";3;NA;6798
"17004";"Pohjois-Karjalan SHP";"2016";"18-24";"2";4;3;6798
"17005";"Pohjois-Karjalan SHP";"2016";"18-24";"2";5;1;6798
"17006";"Pohjois-Karjalan SHP";"2016";"18-24";"2";6;1;6798
"17007";"Pohjois-Karjalan SHP";"2016";"18-24";"2";7;31;6798
"17008";"Pohjois-Karjalan SHP";"2016";"18-24";"2";8;NA;6798
"17009";"Pohjois-Karjalan SHP";"2016";"25-34";"1";1;90;10101
"17010";"Pohjois-Karjalan SHP";"2016";"25-34";"1";2;16;10101
"17011";"Pohjois-Karjalan SHP";"2016";"25-34";"1";3;12;10101
"17012";"Pohjois-Karjalan SHP";"2016";"25-34";"1";4;14;10101
"17013";"Pohjois-Karjalan SHP";"2016";"25-34";"1";5;10;10101
"17014";"Pohjois-Karjalan SHP";"2016";"25-34";"1";6;1;10101
"17015";"Pohjois-Karjalan SHP";"2016";"25-34";"1";7;64;10101
"17016";"Pohjois-Karjalan SHP";"2016";"25-34";"1";8;1;10101
"17017";"Pohjois-Karjalan SHP";"2016";"25-34";"2";1;50;8876
"17018";"Pohjois-Karjalan SHP";"2016";"25-34";"2";2;26;8876
"17019";"Pohjois-Karjalan SHP";"2016";"25-34";"2";3;3;8876
"17020";"Pohjois-Karjalan SHP";"2016";"25-34";"2";4;11;8876
"17021";"Pohjois-Karjalan SHP";"2016";"25-34";"2";5;7;8876
"17022";"Pohjois-Karjalan SHP";"2016";"25-34";"2";6;NA;8876
