"";"SHP";"VUOSI";"IKARYHMA";"SUKUP";"DIAGNOOSI";"N";"VAESTO"
"3824";"Etelä-Savon SHP";"2017";"75-84";"2";8;5;5268
"3825";"Etelä-Savon SHP";"2017";"85+";"1";1;3;1122
"3826";"Etelä-Savon SHP";"2017";"85+";"1";2;NA;1122
"3827";"Etelä-Savon SHP";"2017";"85+";"1";3;8;1122
"3828";"Etelä-Savon SHP";"2017";"85+";"1";4;NA;1122
"3829";"Etelä-Savon SHP";"2017";"85+";"1";5;NA;1122
"3830";"Etelä-Savon SHP";"2017";"85+";"1";6;NA;1122
"3831";"Etelä-Savon SHP";"2017";"85+";"1";7;NA;1122
"3832";"Etelä-Savon SHP";"2017";"85+";"1";8;3;1122
"3833";"Etelä-Savon SHP";"2017";"85+";"2";1;16;2626
"3834";"Etelä-Savon SHP";"2017";"85+";"2";2;1;2626
"3835";"Etelä-Savon SHP";"2017";"85+";"2";3;29;2626
"3836";"Etelä-Savon SHP";"2017";"85+";"2";4;NA;2626
"3837";"Etelä-Savon SHP";"2017";"85+";"2";5;NA;2626
"3838";"Etelä-Savon SHP";"2017";"85+";"2";6;NA;2626
"3839";"Etelä-Savon SHP";"2017";"85+";"2";7;2;2626
"3840";"Etelä-Savon SHP";"2017";"85+";"2";8;13;2626
"3841";"Etelä-Savon SHP";"2018";"0-12";"1";1;NA;5767
"3842";"Etelä-Savon SHP";"2018";"0-12";"1";2;NA;5767
"3843";"Etelä-Savon SHP";"2018";"0-12";"1";3;NA;5767
"3844";"Etelä-Savon SHP";"2018";"0-12";"1";4;NA;5767
"3845";"Etelä-Savon SHP";"2018";"0-12";"1";5;NA;5767
"3846";"Etelä-Savon SHP";"2018";"0-12";"1";6;NA;5767
"3847";"Etelä-Savon SHP";"2018";"0-12";"1";7;NA;5767
"3848";"Etelä-Savon SHP";"2018";"0-12";"1";8;NA;5767
"3849";"Etelä-Savon SHP";"2018";"0-12";"2";1;1;5452
"3850";"Etelä-Savon SHP";"2018";"0-12";"2";2;NA;5452
"3851";"Etelä-Savon SHP";"2018";"0-12";"2";3;NA;5452
"3852";"Etelä-Savon SHP";"2018";"0-12";"2";4;NA;5452
"3853";"Etelä-Savon SHP";"2018";"0-12";"2";5;NA;5452
"3854";"Etelä-Savon SHP";"2018";"0-12";"2";6;NA;5452
"3855";"Etelä-Savon SHP";"2018";"0-12";"2";7;NA;5452
"3856";"Etelä-Savon SHP";"2018";"0-12";"2";8;NA;5452
"3857";"Etelä-Savon SHP";"2018";"13-17";"1";1;NA;2576
"3858";"Etelä-Savon SHP";"2018";"13-17";"1";2;NA;2576
"3859";"Etelä-Savon SHP";"2018";"13-17";"1";3;NA;2576
"3860";"Etelä-Savon SHP";"2018";"13-17";"1";4;1;2576
"3861";"Etelä-Savon SHP";"2018";"13-17";"1";5;NA;2576
"3862";"Etelä-Savon SHP";"2018";"13-17";"1";6;2;2576
"3863";"Etelä-Savon SHP";"2018";"13-17";"1";7;4;2576
"3864";"Etelä-Savon SHP";"2018";"13-17";"1";8;NA;2576
"3865";"Etelä-Savon SHP";"2018";"13-17";"2";1;NA;2372
"3866";"Etelä-Savon SHP";"2018";"13-17";"2";2;NA;2372
"3867";"Etelä-Savon SHP";"2018";"13-17";"2";3;NA;2372
"3868";"Etelä-Savon SHP";"2018";"13-17";"2";4;1;2372
"3869";"Etelä-Savon SHP";"2018";"13-17";"2";5;NA;2372
"3870";"Etelä-Savon SHP";"2018";"13-17";"2";6;3;2372
"3871";"Etelä-Savon SHP";"2018";"13-17";"2";7;7;2372
"3872";"Etelä-Savon SHP";"2018";"13-17";"2";8;NA;2372
"3873";"Etelä-Savon SHP";"2018";"18-24";"1";1;4;3793
"3874";"Etelä-Savon SHP";"2018";"18-24";"1";2;4;3793
"3875";"Etelä-Savon SHP";"2018";"18-24";"1";3;NA;3793
"3876";"Etelä-Savon SHP";"2018";"18-24";"1";4;6;3793
"3877";"Etelä-Savon SHP";"2018";"18-24";"1";5;2;3793
"3878";"Etelä-Savon SHP";"2018";"18-24";"1";6;3;3793
"3879";"Etelä-Savon SHP";"2018";"18-24";"1";7;19;3793
"3880";"Etelä-Savon SHP";"2018";"18-24";"1";8;NA;3793
"3881";"Etelä-Savon SHP";"2018";"18-24";"2";1;3;3174
"3882";"Etelä-Savon SHP";"2018";"18-24";"2";2;2;3174
"3883";"Etelä-Savon SHP";"2018";"18-24";"2";3;NA;3174
"3884";"Etelä-Savon SHP";"2018";"18-24";"2";4;10;3174
"3885";"Etelä-Savon SHP";"2018";"18-24";"2";5;1;3174
"3886";"Etelä-Savon SHP";"2018";"18-24";"2";6;1;3174
"3887";"Etelä-Savon SHP";"2018";"18-24";"2";7;18;3174
"3888";"Etelä-Savon SHP";"2018";"18-24";"2";8;2;3174
"3889";"Etelä-Savon SHP";"2018";"25-34";"1";1;54;5177
"3890";"Etelä-Savon SHP";"2018";"25-34";"1";2;11;5177
"3891";"Etelä-Savon SHP";"2018";"25-34";"1";3;9;5177
"3892";"Etelä-Savon SHP";"2018";"25-34";"1";4;20;5177
"3893";"Etelä-Savon SHP";"2018";"25-34";"1";5;8;5177
"3894";"Etelä-Savon SHP";"2018";"25-34";"1";6;NA;5177
"3895";"Etelä-Savon SHP";"2018";"25-34";"1";7;42;5177
"3896";"Etelä-Savon SHP";"2018";"25-34";"1";8;6;5177
"3897";"Etelä-Savon SHP";"2018";"25-34";"2";1;18;4565
"3898";"Etelä-Savon SHP";"2018";"25-34";"2";2;11;4565
"3899";"Etelä-Savon SHP";"2018";"25-34";"2";3;4;4565
"3900";"Etelä-Savon SHP";"2018";"25-34";"2";4;14;4565
"3901";"Etelä-Savon SHP";"2018";"25-34";"2";5;6;4565
"3902";"Etelä-Savon SHP";"2018";"25-34";"2";6;1;4565
"3903";"Etelä-Savon SHP";"2018";"25-34";"2";7;32;4565
"3904";"Etelä-Savon SHP";"2018";"25-34";"2";8;4;4565
"3905";"Etelä-Savon SHP";"2018";"35-44";"1";1;59;5018
"3906";"Etelä-Savon SHP";"2018";"35-44";"1";2;10;5018
"3907";"Etelä-Savon SHP";"2018";"35-44";"1";3;7;5018
"3908";"Etelä-Savon SHP";"2018";"35-44";"1";4;12;5018
"3909";"Etelä-Savon SHP";"2018";"35-44";"1";5;8;5018
"3910";"Etelä-Savon SHP";"2018";"35-44";"1";6;NA;5018
"3911";"Etelä-Savon SHP";"2018";"35-44";"1";7;16;5018
"3912";"Etelä-Savon SHP";"2018";"35-44";"1";8;3;5018
"3913";"Etelä-Savon SHP";"2018";"35-44";"2";1;38;4965
"3914";"Etelä-Savon SHP";"2018";"35-44";"2";2;13;4965
"3915";"Etelä-Savon SHP";"2018";"35-44";"2";3;3;4965
"3916";"Etelä-Savon SHP";"2018";"35-44";"2";4;8;4965
"3917";"Etelä-Savon SHP";"2018";"35-44";"2";5;1;4965
"3918";"Etelä-Savon SHP";"2018";"35-44";"2";6;NA;4965
"3919";"Etelä-Savon SHP";"2018";"35-44";"2";7;13;4965
"3920";"Etelä-Savon SHP";"2018";"35-44";"2";8;3;4965
"3921";"Etelä-Savon SHP";"2018";"45-54";"1";1;96;6015
"3922";"Etelä-Savon SHP";"2018";"45-54";"1";2;7;6015
"3923";"Etelä-Savon SHP";"2018";"45-54";"1";3;14;6015
"3924";"Etelä-Savon SHP";"2018";"45-54";"1";4;10;6015
"3925";"Etelä-Savon SHP";"2018";"45-54";"1";5;4;6015
"3926";"Etelä-Savon SHP";"2018";"45-54";"1";6;NA;6015
"3927";"Etelä-Savon SHP";"2018";"45-54";"1";7;13;6015
"3928";"Etelä-Savon SHP";"2018";"45-54";"1";8;1;6015
"3929";"Etelä-Savon SHP";"2018";"45-54";"2";1;76;6021
"3930";"Etelä-Savon SHP";"2018";"45-54";"2";2;17;6021
"3931";"Etelä-Savon SHP";"2018";"45-54";"2";3;15;6021
"3932";"Etelä-Savon SHP";"2018";"45-54";"2";4;18;6021
"3933";"Etelä-Savon SHP";"2018";"45-54";"2";5;5;6021
"3934";"Etelä-Savon SHP";"2018";"45-54";"2";6;NA;6021
"3935";"Etelä-Savon SHP";"2018";"45-54";"2";7;8;6021
"3936";"Etelä-Savon SHP";"2018";"45-54";"2";8;5;6021
"3937";"Etelä-Savon SHP";"2018";"55-64";"1";1;90;8145
"3938";"Etelä-Savon SHP";"2018";"55-64";"1";2;13;8145
"3939";"Etelä-Savon SHP";"2018";"55-64";"1";3;19;8145
"3940";"Etelä-Savon SHP";"2018";"55-64";"1";4;11;8145
"3941";"Etelä-Savon SHP";"2018";"55-64";"1";5;6;8145
"3942";"Etelä-Savon SHP";"2018";"55-64";"1";6;1;8145
"3943";"Etelä-Savon SHP";"2018";"55-64";"1";7;5;8145
"3944";"Etelä-Savon SHP";"2018";"55-64";"1";8;14;8145
"3945";"Etelä-Savon SHP";"2018";"55-64";"2";1;81;7997
"3946";"Etelä-Savon SHP";"2018";"55-64";"2";2;19;7997
"3947";"Etelä-Savon SHP";"2018";"55-64";"2";3;16;7997
"3948";"Etelä-Savon SHP";"2018";"55-64";"2";4;15;7997
"3949";"Etelä-Savon SHP";"2018";"55-64";"2";5;5;7997
"3950";"Etelä-Savon SHP";"2018";"55-64";"2";6;NA;7997
"3951";"Etelä-Savon SHP";"2018";"55-64";"2";7;10;7997
"3952";"Etelä-Savon SHP";"2018";"55-64";"2";8;6;7997
"3953";"Etelä-Savon SHP";"2018";"65-74";"1";1;75;8004
"3954";"Etelä-Savon SHP";"2018";"65-74";"1";2;11;8004
"3955";"Etelä-Savon SHP";"2018";"65-74";"1";3;11;8004
"3956";"Etelä-Savon SHP";"2018";"65-74";"1";4;4;8004
"3957";"Etelä-Savon SHP";"2018";"65-74";"1";5;1;8004
"3958";"Etelä-Savon SHP";"2018";"65-74";"1";6;NA;8004
"3959";"Etelä-Savon SHP";"2018";"65-74";"1";7;7;8004
"3960";"Etelä-Savon SHP";"2018";"65-74";"1";8;11;8004
"3961";"Etelä-Savon SHP";"2018";"65-74";"2";1;98;8326
"3962";"Etelä-Savon SHP";"2018";"65-74";"2";2;23;8326
"3963";"Etelä-Savon SHP";"2018";"65-74";"2";3;27;8326
"3964";"Etelä-Savon SHP";"2018";"65-74";"2";4;8;8326
"3965";"Etelä-Savon SHP";"2018";"65-74";"2";5;3;8326
"3966";"Etelä-Savon SHP";"2018";"65-74";"2";6;1;8326
"3967";"Etelä-Savon SHP";"2018";"65-74";"2";7;14;8326
"3968";"Etelä-Savon SHP";"2018";"65-74";"2";8;10;8326
"3969";"Etelä-Savon SHP";"2018";"75-84";"1";1;18;3850
"3970";"Etelä-Savon SHP";"2018";"75-84";"1";2;NA;3850
"3971";"Etelä-Savon SHP";"2018";"75-84";"1";3;10;3850
"3972";"Etelä-Savon SHP";"2018";"75-84";"1";4;NA;3850
"3973";"Etelä-Savon SHP";"2018";"75-84";"1";5;1;3850
"3974";"Etelä-Savon SHP";"2018";"75-84";"1";6;NA;3850
"3975";"Etelä-Savon SHP";"2018";"75-84";"1";7;NA;3850
"3976";"Etelä-Savon SHP";"2018";"75-84";"1";8;5;3850
"3977";"Etelä-Savon SHP";"2018";"75-84";"2";1;42;5311
"3978";"Etelä-Savon SHP";"2018";"75-84";"2";2;3;5311
"3979";"Etelä-Savon SHP";"2018";"75-84";"2";3;30;5311
"3980";"Etelä-Savon SHP";"2018";"75-84";"2";4;3;5311
"3981";"Etelä-Savon SHP";"2018";"75-84";"2";5;1;5311
"3982";"Etelä-Savon SHP";"2018";"75-84";"2";6;NA;5311
"3983";"Etelä-Savon SHP";"2018";"75-84";"2";7;8;5311
"3984";"Etelä-Savon SHP";"2018";"75-84";"2";8;6;5311
"3985";"Etelä-Savon SHP";"2018";"85+";"1";1;2;1130
"3986";"Etelä-Savon SHP";"2018";"85+";"1";2;NA;1130
"3987";"Etelä-Savon SHP";"2018";"85+";"1";3;10;1130
"3988";"Etelä-Savon SHP";"2018";"85+";"1";4;NA;1130
"3989";"Etelä-Savon SHP";"2018";"85+";"1";5;NA;1130
"3990";"Etelä-Savon SHP";"2018";"85+";"1";6;NA;1130
"3991";"Etelä-Savon SHP";"2018";"85+";"1";7;1;1130
"3992";"Etelä-Savon SHP";"2018";"85+";"1";8;4;1130
"3993";"Etelä-Savon SHP";"2018";"85+";"2";1;15;2568
"3994";"Etelä-Savon SHP";"2018";"85+";"2";2;NA;2568
"3995";"Etelä-Savon SHP";"2018";"85+";"2";3;23;2568
"3996";"Etelä-Savon SHP";"2018";"85+";"2";4;NA;2568
"3997";"Etelä-Savon SHP";"2018";"85+";"2";5;NA;2568
"3998";"Etelä-Savon SHP";"2018";"85+";"2";6;NA;2568
"3999";"Etelä-Savon SHP";"2018";"85+";"2";7;2;2568
"4000";"Etelä-Savon SHP";"2018";"85+";"2";8;11;2568
"4001";"Etelä-Savon SHP";"2019";"0-12";"1";1;NA;5558
"4002";"Etelä-Savon SHP";"2019";"0-12";"1";2;NA;5558
"4003";"Etelä-Savon SHP";"2019";"0-12";"1";3;NA;5558
"4004";"Etelä-Savon SHP";"2019";"0-12";"1";4;NA;5558
"4005";"Etelä-Savon SHP";"2019";"0-12";"1";5;NA;5558
"4006";"Etelä-Savon SHP";"2019";"0-12";"1";6;NA;5558
"4007";"Etelä-Savon SHP";"2019";"0-12";"1";7;1;5558
"4008";"Etelä-Savon SHP";"2019";"0-12";"1";8;NA;5558
"4009";"Etelä-Savon SHP";"2019";"0-12";"2";1;1;5298
"4010";"Etelä-Savon SHP";"2019";"0-12";"2";2;NA;5298
"4011";"Etelä-Savon SHP";"2019";"0-12";"2";3;NA;5298
"4012";"Etelä-Savon SHP";"2019";"0-12";"2";4;NA;5298
"4013";"Etelä-Savon SHP";"2019";"0-12";"2";5;NA;5298
"4014";"Etelä-Savon SHP";"2019";"0-12";"2";6;NA;5298
"4015";"Etelä-Savon SHP";"2019";"0-12";"2";7;NA;5298
"4016";"Etelä-Savon SHP";"2019";"0-12";"2";8;NA;5298
"4017";"Etelä-Savon SHP";"2019";"13-17";"1";1;NA;2581
"4018";"Etelä-Savon SHP";"2019";"13-17";"1";2;NA;2581
"4019";"Etelä-Savon SHP";"2019";"13-17";"1";3;NA;2581
"4020";"Etelä-Savon SHP";"2019";"13-17";"1";4;1;2581
"4021";"Etelä-Savon SHP";"2019";"13-17";"1";5;NA;2581
"4022";"Etelä-Savon SHP";"2019";"13-17";"1";6;3;2581
"4023";"Etelä-Savon SHP";"2019";"13-17";"1";7;5;2581
"4024";"Etelä-Savon SHP";"2019";"13-17";"1";8;NA;2581
"4025";"Etelä-Savon SHP";"2019";"13-17";"2";1;NA;2320
"4026";"Etelä-Savon SHP";"2019";"13-17";"2";2;NA;2320
"4027";"Etelä-Savon SHP";"2019";"13-17";"2";3;NA;2320
"4028";"Etelä-Savon SHP";"2019";"13-17";"2";4;1;2320
"4029";"Etelä-Savon SHP";"2019";"13-17";"2";5;NA;2320
"4030";"Etelä-Savon SHP";"2019";"13-17";"2";6;3;2320
"4031";"Etelä-Savon SHP";"2019";"13-17";"2";7;7;2320
"4032";"Etelä-Savon SHP";"2019";"13-17";"2";8;NA;2320
"4033";"Etelä-Savon SHP";"2019";"18-24";"1";1;10;3617
"4034";"Etelä-Savon SHP";"2019";"18-24";"1";2;3;3617
"4035";"Etelä-Savon SHP";"2019";"18-24";"1";3;1;3617
"4036";"Etelä-Savon SHP";"2019";"18-24";"1";4;3;3617
"4037";"Etelä-Savon SHP";"2019";"18-24";"1";5;1;3617
"4038";"Etelä-Savon SHP";"2019";"18-24";"1";6;3;3617
"4039";"Etelä-Savon SHP";"2019";"18-24";"1";7;18;3617
"4040";"Etelä-Savon SHP";"2019";"18-24";"1";8;NA;3617
"4041";"Etelä-Savon SHP";"2019";"18-24";"2";1;1;2954
"4042";"Etelä-Savon SHP";"2019";"18-24";"2";2;2;2954
"4043";"Etelä-Savon SHP";"2019";"18-24";"2";3;NA;2954
"4044";"Etelä-Savon SHP";"2019";"18-24";"2";4;7;2954
"4045";"Etelä-Savon SHP";"2019";"18-24";"2";5;1;2954
"4046";"Etelä-Savon SHP";"2019";"18-24";"2";6;2;2954
"4047";"Etelä-Savon SHP";"2019";"18-24";"2";7;16;2954
"4048";"Etelä-Savon SHP";"2019";"18-24";"2";8;2;2954
"4049";"Etelä-Savon SHP";"2019";"25-34";"1";1;54;4949
"4050";"Etelä-Savon SHP";"2019";"25-34";"1";2;12;4949
"4051";"Etelä-Savon SHP";"2019";"25-34";"1";3;7;4949
"4052";"Etelä-Savon SHP";"2019";"25-34";"1";4;23;4949
"4053";"Etelä-Savon SHP";"2019";"25-34";"1";5;7;4949
"4054";"Etelä-Savon SHP";"2019";"25-34";"1";6;1;4949
"4055";"Etelä-Savon SHP";"2019";"25-34";"1";7;36;4949
"4056";"Etelä-Savon SHP";"2019";"25-34";"1";8;5;4949
"4057";"Etelä-Savon SHP";"2019";"25-34";"2";1;16;4416
"4058";"Etelä-Savon SHP";"2019";"25-34";"2";2;8;4416
"4059";"Etelä-Savon SHP";"2019";"25-34";"2";3;5;4416
"4060";"Etelä-Savon SHP";"2019";"25-34";"2";4;18;4416
"4061";"Etelä-Savon SHP";"2019";"25-34";"2";5;6;4416
"4062";"Etelä-Savon SHP";"2019";"25-34";"2";6;2;4416
"4063";"Etelä-Savon SHP";"2019";"25-34";"2";7;34;4416
"4064";"Etelä-Savon SHP";"2019";"25-34";"2";8;3;4416
"4065";"Etelä-Savon SHP";"2019";"35-44";"1";1;62;5082
"4066";"Etelä-Savon SHP";"2019";"35-44";"1";2;10;5082
"4067";"Etelä-Savon SHP";"2019";"35-44";"1";3;9;5082
"4068";"Etelä-Savon SHP";"2019";"35-44";"1";4;13;5082
"4069";"Etelä-Savon SHP";"2019";"35-44";"1";5;9;5082
"4070";"Etelä-Savon SHP";"2019";"35-44";"1";6;NA;5082
"4071";"Etelä-Savon SHP";"2019";"35-44";"1";7;17;5082
"4072";"Etelä-Savon SHP";"2019";"35-44";"1";8;7;5082
"4073";"Etelä-Savon SHP";"2019";"35-44";"2";1;39;4952
"4074";"Etelä-Savon SHP";"2019";"35-44";"2";2;15;4952
"4075";"Etelä-Savon SHP";"2019";"35-44";"2";3;2;4952
"4076";"Etelä-Savon SHP";"2019";"35-44";"2";4;11;4952
"4077";"Etelä-Savon SHP";"2019";"35-44";"2";5;1;4952
"4078";"Etelä-Savon SHP";"2019";"35-44";"2";6;NA;4952
"4079";"Etelä-Savon SHP";"2019";"35-44";"2";7;14;4952
"4080";"Etelä-Savon SHP";"2019";"35-44";"2";8;4;4952
"4081";"Etelä-Savon SHP";"2019";"45-54";"1";1;87;5760
"4082";"Etelä-Savon SHP";"2019";"45-54";"1";2;7;5760
"4083";"Etelä-Savon SHP";"2019";"45-54";"1";3;11;5760
"4084";"Etelä-Savon SHP";"2019";"45-54";"1";4;7;5760
"4085";"Etelä-Savon SHP";"2019";"45-54";"1";5;4;5760
"4086";"Etelä-Savon SHP";"2019";"45-54";"1";6;NA;5760
"4087";"Etelä-Savon SHP";"2019";"45-54";"1";7;12;5760
